id,frequency_rank,source,source_id,source_rank,orthography,reading,romaji,english,verb_class,te_form_pattern,transitivity,register,example_ja,example_en
jv-1607,1607,native_bccwj,verb-0972,8790,漕ぐ,こぐ,kogu,row,gu,godan-いで,transitive,standard,湖でボートを漕いだ。,I rowed a boat on the lake.
jv-1608,1608,native_bccwj,verb-0973,8804,詰め込む,つめこむ,tsumekomu,cram,mu,godan-んで,transitive,standard,かばんに服を詰め込んだ。,I crammed clothes into the bag.
jv-1609,1609,native_bccwj,verb-0974,8806,潜り込む,もぐりこむ,mogurikomu,slip into,mu,godan-んで,intransitive,standard,授業で潜り込んだ。,I sliped into in class.
jv-1610,1610,kango_suru,kango-suru-0401,401,不足する,ふそくする,fusoku suru,be insufficient,suru,suru-して,unspecified,standard,お金が少し不足した。,The money was a little insufficient.
jv-1611,1611,native_bccwj,verb-0975,8822,途切れる,とぎれる,togireru,pause,ichidan_ru,ichidan-て,intransitive,standard,電話の声が急に途切れた。,The voice on the phone suddenly cut off.
jv-1612,1612,native_bccwj,verb-0976,8823,飛び下りる,とびおりる,tobioriru,jump down,ichidan_ru,ichidan-て,intransitive,standard,子どもは水たまりを飛び下りた。,The child jumped over the puddle.
jv-1613,1613,native_bccwj,verb-0977,8830,彫る,ほる,horu,carve,ru,godan-って,transitive,standard,木に名前を彫った。,I carved my name into the wood.
jv-1614,1614,slang,slang-0236,236,ヘタれる,へたれる,hetareru,wimp out,ichidan,ichidan-て,unspecified,slang,発表の前にヘタれた。,I wimped out before the presentation.
jv-1615,1615,kango_suru,kango-suru-0402,402,補足する,ほそくする,hosoku suru,supplement,suru,suru-して,unspecified,standard,説明を少し補足した。,I supplemented the explanation a little.
jv-1616,1616,native_bccwj,verb-0978,8857,喘ぐ,あえぐ,aegu,gasp,gu,godan-いで,intransitive,standard,坂道で大きく喘いだ。,I gasped on the hill road.
jv-1617,1617,kango_suru,kango-suru-0403,403,補充する,ほじゅうする,hojuu suru,replenish,suru,suru-して,unspecified,standard,店の水を補充した。,I replenished the shop’s water.
jv-1618,1618,native_bccwj,verb-0979,8882,さ迷う,さまよう,samayou,loiter,u,godan-って,intransitive,standard,夜の町をさ迷った。,I wandered around the town at night.
jv-1619,1619,slang,slang-0237,237,しょげる,しょげる,shogeru,get dejected,ichidan,ichidan-て,unspecified,colloquial,友だちから本をしょげた。,I received a book from my friend.
jv-1620,1620,native_bccwj,verb-0980,8891,驚かす,おどろかす,odorokasu,surprise,su,godan-して,transitive,standard,授業で驚かした。,I surprised in class.
jv-1621,1621,kango_suru,kango-suru-0404,404,補助する,ほじょする,hojo suru,assist,suru,suru-して,unspecified,standard,先生の仕事を補助した。,I assisted the teacher’s work.
jv-1622,1622,native_bccwj,verb-0981,8903,定まる,さだまる,sadamaru,become settled,ru,godan-って,intransitive,standard,夕方、空が暗く定まった。,The sky became dark in the evening.
jv-1623,1623,native_bccwj,verb-0982,8905,立ち上る,たちのぼる,tachinoboru,go up,ru,godan-って,intransitive,standard,朝、駅まで立ち上った。,I went to the station in the morning.
jv-1624,1624,native_bccwj,verb-0983,8915,込み上げる,こみあげる,komiageru,fill (one's heart),ichidan_ru,ichidan-て,intransitive,standard,悲しさが胸に込み上げた。,Sadness welled up in my chest.
jv-1625,1625,native_bccwj,verb-0984,8922,栄える,さかえる,sakaeru,prosper,ichidan_ru,ichidan-て,intransitive,standard,港町が貿易で栄えた。,The port town prospered through trade.
jv-1626,1626,kango_suru,kango-suru-0405,405,補修する,ほしゅうする,hoshuu suru,repair,suru,suru-して,unspecified,standard,壊れた時計を補修した。,I fixed the broken clock.
jv-1627,1627,slang,slang-0238,238,すっとぼける,すっとぼける,suttobokeru,pretend not to know,ichidan,ichidan-て,unspecified,colloquial,ニュースでその名前をすっとぼけた。,I learned that name from the news.
jv-1628,1628,native_bccwj,verb-0985,8948,解す,ほぐす,hogusu,unravel,su,godan-して,transitive,standard,靴のひもを解した。,I untied my shoelaces.
jv-1629,1629,kango_suru,kango-suru-0406,406,補償する,ほしょうする,hoshou suru,compensate,suru,suru-して,unspecified,standard,授業で補償した。,I compensated in class.
jv-1630,1630,native_bccwj,verb-0986,8955,因む,ちなむ,chinamu,be associated (with),mu,godan-んで,intransitive,standard,この名前は花に因んだ。,This name was associated with a flower.
jv-1631,1631,native_bccwj,verb-0987,8967,決め付ける,きめつける,kimetsukeru,fix upon (one-sidedly),ichidan_ru,ichidan-て,transitive,standard,壊れた時計を決め付けた。,I fixed the broken clock.
jv-1632,1632,native_bccwj,verb-0988,8972,突き止める,つきとめる,tsukitomeru,determine (esp. a culprit or underlying cause),ichidan_ru,ichidan-て,transitive,standard,会で次の予定を突き止めた。,We decided the next plan at the meeting.
jv-1633,1633,kango_suru,kango-suru-0407,407,保証する,ほしょうする,hoshou suru,guarantee,suru,suru-して,unspecified,standard,店は品質を保証した。,The shop guaranteed the quality.
jv-1634,1634,slang,slang-0239,239,ずっこける,ずっこける,zukkokeru,flop; do a comic fall,ichidan,ichidan-て,unspecified,colloquial,階段でかばんがずっこけた。,My bag fell on the stairs.
jv-1635,1635,native_bccwj,verb-0989,8986,顧みる,かえりみる,kaerimiru,look back (e.g. over shoulder or at the past),ichidan_ru,ichidan-て,transitive,standard,駅の前で後ろを顧みた。,I looked back in front of the station.
jv-1636,1636,native_bccwj,verb-0990,8992,散らす,ちらす,chirasu,scatter,su,godan-して,transitive,standard,庭に種を散らした。,I scattered seeds in the garden.
jv-1637,1637,native_bccwj,verb-0991,8995,浸す,ひたす,hitasu,soak,su,godan-して,transitive,standard,豆を水に浸した。,I soaked the beans in water.
jv-1638,1638,native_bccwj,verb-0992,8997,和らげる,やわらげる,yawarageru,soften,ichidan_ru,ichidan-て,transitive,standard,音を少し和らげた。,I softened the sound a little.
jv-1639,1639,kango_suru,kango-suru-0408,408,保守する,ほしゅする,hoshu suru,maintain,suru,suru-して,unspecified,standard,部屋をきれいに保守した。,I maintained the room clean.
jv-1640,1640,native_bccwj,verb-0993,9013,押し出す,おしだす,oshidasu,crowd out,su,godan-して,transitive,standard,湖でボートを押し出した。,I rowed a boat on the lake.
jv-1641,1641,native_bccwj,verb-0994,9025,向かい合う,むかいあう,mukaiau,be opposite,u,godan-って,intransitive,standard,二人は机をはさんで向かい合った。,The two faced each other across the desk.
jv-1642,1642,slang,slang-0240,240,だべる,だべる,daberu,chat idly,godan,godan-って,unspecified,colloquial,友だちと昼までだべった。,I chatted idly with friends until noon.
jv-1643,1643,kango_suru,kango-suru-0409,409,保有する,ほゆうする,hoyuu suru,possess,suru,suru-して,unspecified,standard,古い本を保有した。,I possessed an old book.
jv-1644,1644,native_bccwj,verb-0995,9049,裏付ける,うらづける,urazukeru,support,ichidan_ru,ichidan-て,transitive,standard,会で相手に強く裏付けた。,Someone pushed back hard in the meeting.
jv-1645,1645,native_bccwj,verb-0996,9056,苦しめる,くるしめる,kurushimeru,torment,ichidan_ru,ichidan-て,transitive,standard,授業で苦しめた。,I tormented in class.
jv-1646,1646,native_bccwj,verb-0997,9057,仕立てる,したてる,shitateru,tailor,ichidan_ru,ichidan-て,transitive,standard,母は服を仕立てた。,My mother tailored clothes.
jv-1647,1647,native_bccwj,verb-0998,9063,捜し出す,さがしだす,sagashidasu,locate,su,godan-して,transitive,standard,なくした鍵を捜し出した。,I searched for the lost key.
jv-1648,1648,native_bccwj,verb-0999,9064,偲ぶ,しのぶ,shinobu,recollect,bu,godan-んで,transitive,standard,祖母を静かに偲んだ。,I quietly remembered my grandmother.
jv-1649,1649,native_bccwj,verb-1000,9068,腫れる,はれる,hareru,swell (from inflammation),ichidan_ru,ichidan-て,intransitive,standard,虫に刺されて手が腫れた。,My hand swelled after a bug bite.
jv-1650,1650,kango_suru,kango-suru-0410,410,保留する,ほりゅうする,horyuu suru,put on hold,suru,suru-して,unspecified,standard,机の上にメモを保留した。,I put a memo on the desk.
jv-1651,1651,slang,slang-0241,241,ちゃかす,ちゃかす,chakasu,tease; make fun of,godan,godan-して,unspecified,slang,友だちを軽くちゃかした。,I lightly teased my friend.
jv-1652,1652,kango_suru,kango-suru-0411,411,保温する,ほおんする,hoon suru,keep warm,suru,suru-して,unspecified,standard,授業で保温した。,I kept warm in class.
jv-1653,1653,kango_suru,kango-suru-0412,412,保冷する,ほれいする,horei suru,keep cool,suru,suru-して,unspecified,standard,熱いお茶を少し保冷した。,I cooled the hot tea a little.
jv-1654,1654,slang,slang-0242,242,いびる,いびる,ibiru,bully,godan,godan-って,unspecified,colloquial,先輩が後輩をいびった。,The senior bullied the junior.
jv-1655,1655,kango_suru,kango-suru-0413,413,固定する,こていする,kotei suru,fix,suru,suru-して,unspecified,standard,壊れた時計を固定した。,I fixed the broken clock.
jv-1656,1656,kango_suru,kango-suru-0414,414,確保する,かくほする,kakuho suru,secure,suru,suru-して,unspecified,standard,席を早めに確保した。,I secured a seat early.
jv-1657,1657,slang,slang-0243,243,しくる,しくる,shikuru,blow it,godan,godan-って,unspecified,slang,午後、強い風がしくった。,A strong wind blew in the afternoon.
jv-1658,1658,kango_suru,kango-suru-0415,415,確立する,かくりつする,kakuritsu suru,establish,suru,suru-して,unspecified,standard,新しい会社を確立した。,We established a new company.
jv-1659,1659,slang,slang-0244,244,かます,かます,kamasu,pull off; slam in,godan,godan-して,unspecified,slang,重いドアをかました。,I pulled the heavy door.
jv-1660,1660,kango_suru,kango-suru-0416,416,確定する,かくていする,kakutei suru,finalize,suru,suru-して,unspecified,standard,授業で確定した。,I finalized in class.
jv-1661,1661,kango_suru,kango-suru-0417,417,確信する,かくしんする,kakushin suru,be convinced,suru,suru-して,unspecified,standard,私は彼の成功を確信した。,I was convinced of his success.
jv-1662,1662,slang,slang-0245,245,ぐだる,ぐだる,gudaru,get bogged down,godan,godan-って,unspecified,slang,友だちから本をぐだった。,I received a book from my friend.
jv-1663,1663,kango_suru,kango-suru-0418,418,完成する,かんせいする,kansei suru,complete,suru,suru-して,unspecified,standard,夕方までに仕事が完成した。,The work finished by evening.
jv-1664,1664,kango_suru,kango-suru-0419,419,完了する,かんりょうする,kanryou suru,complete,suru,suru-して,unspecified,standard,夕方までに仕事が完了した。,The work finished by evening.
jv-1665,1665,slang,slang-0246,246,盛れる,もれる,moreru,photograph well,ichidan,ichidan-て,unspecified,slang,週末に公園で写真を盛れた。,I took a photo in the park on the weekend.
jv-1666,1666,kango_suru,kango-suru-0420,420,完結する,かんけつする,kanketsu suru,be concluded,suru,suru-して,unspecified,standard,その話は三巻で完結した。,The story concluded in volume three.
jv-1667,1667,slang,slang-0247,247,ハマり込む,はまりこむ,hamarikomu,get deeply hooked,godan,godan-んで,unspecified,colloquial,週末、友だちはイベントでハマり込んだ。,My friend did fan stuff at an event on the weekend.
jv-1668,1668,kango_suru,kango-suru-0421,421,完売する,かんばいする,kanbai suru,sell out,suru,suru-して,unspecified,standard,古い本を店で完売した。,I sold old books at the shop.
jv-1669,1669,kango_suru,kango-suru-0422,422,終結する,しゅうけつする,shuuketsu suru,end,suru,suru-して,unspecified,standard,夕方までに仕事が終結した。,The work finished by evening.
jv-1670,1670,slang,slang-0248,248,エモる,えもる,emoru,get emotional in a trendy way,godan,godan-って,unspecified,internet,友だちから本をエモった。,I received a book from my friend.
jv-1671,1671,kango_suru,kango-suru-0423,423,終息する,しゅうそくする,shuusoku suru,subside,suru,suru-して,unspecified,standard,雨の被害は少しずつ終息した。,The rain damage gradually subsided.
jv-1672,1672,kango_suru,kango-suru-0424,424,継続する,けいぞくする,keizoku suru,continue,suru,suru-して,unspecified,standard,雨は夜まで継続した。,The rain continued until night.
jv-1673,1673,slang,slang-0249,249,神る,かみる,kamiru,be god-tier,godan,godan-って,unspecified,internet,SNSで神った。,I be god-tier on social media.
jv-1674,1674,kango_suru,kango-suru-0425,425,継承する,けいしょうする,keishou suru,inherit,suru,suru-して,unspecified,standard,父の店を継承した。,I inherited my father’s shop.
jv-1675,1675,kango_suru,kango-suru-0426,426,所属する,しょぞくする,shozoku suru,belong to,suru,suru-して,unspecified,standard,授業で所属した。,I belonged to in class.
